OPUIC,Stop name,Station abbreviation
8577230,"Trun, Via Casa S. Martin",
8501645,Raron (Talstation Unterbäch),
8592010,"Lausanne, Chauderon",
8577187,"Luzern, Hotel Seeburg",
8589789,"Luzern, Gigeliwald",
8501795,"Crans-s.-S., poste",
8501037,Morges,MOR
8594043,"Yverdon-les-Bains, La Plaine",
8502128,Holderbank AG,HOBK
8531172,Sunnegga (Eisflue),
8593847,"Paudex, Bochat",
8570916,"Arolla, Magine",
8504435,"Ollon VD, Vergers",
8594710,"Montana, Centre Moubra",
8594707,"Mollens VS, St-Maurice-Laques",
8530783,Chez-le-Maître-Ecoles,CLME
8501056,Sus-Châtel,SUCH
8515370,Yverdon Est (bif),YVES
8515342,Lausanne-Triage sectionnement,LTSE
8531229,Glacier-des-Diabl. (Sex Rouge),
8519282,Galleria Polmengo,PM
8515392,Chiasso Ovest (bif),CHIB
8593260,"Koppigen, Neues Schulhaus",
8571635,"Oey-Diemtigen, Bahnhof",
8581559,"Brienz BE, Glyssibach",
8578006,"Erlinsbach, Stüsslingerstrasse",
8510072,"Villars-sur-Ollon, centre",
8530746,Sanetsch-Stausee,
8587604,"Mumpé Tujetsch, Via Alpsu",MUFP
8530138,Sigeroula (station interméd.),
8581852,"Visp, Bahnhof Nord",
8574113,"St-Martin VS, église",
8530192,Unterbäch (Talstation Brand),
8570944,"Sierre, TechnoArk",
8570771,"Sion, Pont-sur-la-Sionne",
8570642,"Bex, Les Dévens",
8531449,Zuoz Chastlatsch,
8500366,Albanas,
8500724,Calmut (Oberalppass),
8595521,"Lausanne, Bourdonnette nord",
8591998,"Lausanne, Boisy",
8594966,"Eschenz, Brüelweg",EZBW
8594021,"Yverdon, J.-J. Rousseau",
8588156,"St-Sulpice VD, Laviau",
8588157,"St-Sulpice VD, Bochet",
8594016,"Yverdon, Collège de Fontenay",
8570200,"Chavornay, gare",
8594012,"Montagny-p.-Yv., La Brinaz",
8593788,"Ste-Croix, Rocher",
8579293,"Vallorbe, gare",
8579144,"L'Orient, centre",
8570302,"Pomy, Centre Orif",
8507686,"Mathod, Bras d'Or",
8577558,"Etoy, Bas du Rossé",
8581972,"Dettighofen, Linde",
8573345,"Müllheim Dorf, Kirche",
8502540,"Hörhausen, Untersalen",
8572519,"Birrhard, Steibode",
8500581,"Oberflachs, Mitteldorf",
8575042,"Duvin, vitg",
8504408,"Aigle, piscine",
8593535,Le Tronchet,
8530213,Sunnegga,
8519183,Gotthardbasistunnel Mitte,GBTM
8595589,"Prangins, Les Abériaux",
8588669,"Coppet, route du Jura",
8531221,Crap Sogn Gion (Curnius),
8530875,Curnius (Crap Sogn Gion),
8578228,"Aesch BL, Gewerbestrasse",
8509069,Cavadürli,CDUE
8509001,Zizers SBB,ZIZS
8508333,Tössmühle Steigbach (Vzw),TOSB
8574587,"Zweidlen, Zweidlergraben",
8518955,Kreuzungsstation Rotondo,ROTD
8570502,"Estavayer-le-Gx,Les Planchette",
8508983,"Meien, Sustenbrüggli",
8506230,"Sion, Route de la Drague",
8570777,"Grimisuat, Zegeard-Valan",
8506902,"Eschenz, Barriere",
8580188,"Lumbrein, spv. Surin",
8582214,"Ayer, Les Grands Praz",
8505685,"Ayer, Cuimey",
8531044,Riederfurka,
8501785,"Savièse, St-Germain centre",
8506888,"Nussbaumen TG, Schulhaus",
8589523,"Lausanne, Bessières",
8506887,"Niederneunforn, Dorf",
8592179,"Prilly, Flumeaux",
8531377,Chaux-de-Mont,
8571786,"Ste-Croix, Col-des-Etroits",
8580894,"Auenstein, Eggen",
8581911,"Sagogn, Carnetg",
8570780,"Arbaz, Planèje",
8507672,"Démoret, haut du village",
8583791,"Yvonand, gare",
8570338,"Moudon, L'Ochette",
8501382,Châtelard VD,CHAL
8570157,"La Coudre (L'Isle),bas village",
8585249,"Sk Grengiols, Bahnhof",
8584693,"Tägerwilen, Wendeplatz",
8586460,Scolaire CO Crans,
8584189,"Sc Montagny-Yvd, Village",
8585135,Scolaire Montana Genevois,
8530672,Territet TMF,
8519184,Gotthardbasistunnel Süd,GBTS
8507564,"Grindelwald, Unterer Lauchbühl",
8594321,"Grindelwald, Raschthysi",
8518735,Gieshübeltunnel NBS,GIST
8576525,"Grindelwald, Lochsteinen",
8576527,"Grindelwald, Holzmattenläger",
8578052,"Trimbach, Industrie",
8578046,"Trimbach, Eisenbahn",
8594311,"Trimbach, Brückenstrasse",
8505661,"Spiringen, Witerschwanden",
8573121,"Spiringen, Holzboden",
8571904,"Diesse, Chenaux",
8583498,"Chasseral, bif. Mét. de l'Isle",
8576354,"Aeschiried, Ebenen",
8589887,"Härkingen, Lischmatte",
8588076,"Egerkingen, Gäu Park",
8508341,Brunnenfluh,BRFL
8593255,"Hellsau, Feuerwehrmagazin",
8571504,"Schnottwil, Oberdorf",
8583663,"Messen, Räzlirain",
8570881,"Les Agettes, Crettaz-à-l'Oeil",
8578818,"Gachnang, Oberwilerstrasse",
8570740,"Savièse, Pradoumaye",
8589846,"Luzern, Weinbergli",
8589820,"Luzern, Schulhaus Unterlöchli",
8501704,Col-de-la-Croix,
8530128,Lac-des-Dix (téléphérique),
8579071,"L'Auberson, Vers-le-Bois",
8573364,"Frauenfeld, Rosenbergstrasse",
8573312,"Frauenfeld, Jugendmusikschule",
8588679,"Prangins, La Tuilière",
8580018,"Altbüron, Ludligen",
8579199,"Clarens, Oche-Thorens",
8501300,Montreux,MX
8594037,"Yverdon-les-Bains, Cheminet",
8594029,"Yverdon, rue de Bullet",
8582774,"Forel (Lavaux), La Chesaude",
8583557,"Hörhausen, Käsereistrasse",
8502539,"Hörhausen, Haidenhaus",
8573338,"Hörhausen, Freihof",
8505691,"Niouc, village",
8500577,"Windisch, Löwen",
8575108,"Disentis/Mustér, Scola da Skis",
8575111,"Disentis/Mustér, Acletta",
8504575,Vallamand,
8593776,Plan Morier,PLMO
8572990,"Buchs LU, Wendeplatz",
8570666,"Lavey-Village, centre",
8594561,"Zermatt, Luchre",
8594557,"Zermatt, Brücke zum Steg",
8531354,Cabane-des-Violettes (P-Morte),
8530894,Lauchernalp (2. Sekt.),
8584962,Essence EP Tamoil Rolle,
8584958,Essence EP Norepieces Lucens,
8584953,Essence EP Landi Avenches,
8589510,"Vacallo, Via Spinee",
8589500,"Morbio Inferiore, Fontanella",
8530301,Kandersteg (Luftseilbahn),
8576526,"Grindelwald, Rotes Tor",
8577989,"Obergösgen, Schulhaus",
8517014,Rotondo West (Verzw),ROTW
8572211,"Seewen SO, Löhr",
8500775,"Seewen SO, Herrenmatt",
8531448,Zuoz Chaunt da Crusch,
8501752,"Ayer, anc. poste",
8570834,"Argnou (Ayent), centre",
8506097,"Sion, Roseaux",
8578015,"Niedergösgen, Mühledorf",
8502633,"Lostorf, Buechehof",
8588648,"Härkingen, Pfannenstiel",
8500956,"Hochwald, Dorfzentrum",
8504150,"Ménières, village",
8583595,"Moutier, Place du Marché",
8581909,"Corcelles BE, village",COVI
8530579,Cuolm Val,
8581974,"Islikon, Bahnhof",
8570906,La Tour,
8588513,"Granges VS, sud",
8592061,"Lausanne, Jordils",
8572823,"Menzberg, Buchen",
8518348,Luzern Seeburg Tunnel,LZST
8518303,Sedrun SMF,SSMF
8595612,"Champex, piscine",
8530066,Grand-Moulin,GMOU
8591995,"Lausanne, Bois de Vaux",
8591990,"Lausanne, Belvédère",
8506856,"Frauenfeld, Bühl",
8501674,Grengiols,GREN
8531456,Les Dappes,
8531168,Furggsattel,
8504954,"Corsier-sur-Vevey, Nant",
8505933,"Surlej, Islas",
8578702,"Schafisheim, Milchgasse",
8587102,"Othmarsingen, Rössli",
8583878,"Le Brassus, Combe des Amburnex",
8507958,"Romairon, village",
8506568,"Wäldi, Dorfplatz",
8509885,"Stampa, Villaggio",
8575840,"Yverdon, Quai de la Thièle",
8580576,"Gressy, Moulin",
8577590,"Etoy, En Bellevue",
8504120,Moudon,MD
8504012,Puidoux,PUI
8596093,"Coppet, bourg",
8593821,"Epalinges, Marcel Regamey",
8595978,"Villars-Ste-Croix, Colice",
8502469,Bosquets,BOSQ
8584985,Essence MOB Aigle,
8531222,Crap Masegn (Treis Palas),
8509217,Disentis/Mustér Pardomat Barri,DIPA
8585078,"Lauterbrunnen,Camping Jungfrau",
8571319,"Lauterbrunnen, Ey",
8572367,"Wolfwil, Schulhaus",
8516930,Rohr (Grindelwald),ROHR
8584543,"Belprahon, Amatennes GS",
8584583,"Pianezzo, Bivio Paudo",
8595503,"Villeret, Nivarox",
8530419,Planzern,
8584546,"Crémines, Ecole GS",
8506966,"Weiningen TG, Weckingen",
8506967,"Weiningen TG, Dorfplatz",
8594577,"Saas-Fee, Gletscherbrücke",
8594576,"Saas-Fee, Falke",
8583313,"Gempen, Steinacker",
8571494,"Mühledorf SO, Sternen",
8571487,"Küttigkofen, Bismarck",
8505899,Furka Passhöhe,
8584520,"Souboz, Le Pichoux GS",
8509289,Tankstelle Schenk Oensingen,
8586676,51 EP Tobler Moutier,
8585861,"61 PU Funicar SA, Krauchthal",
8586714,"63 PU TSB AG, Seelisberg",
8580192,"Trun, Campliun",
8579508,"Sion, Place du Midi",
8571128,"Gampel-Steg, Bahnhof",GABF
8579875,"Savièse, Pradubuis",
8577184,"Luzern, Dietschiberg",
8589773,"Luzern, Brüggligasse",
8592054,"Lausanne, Grand Vennes",
8579565,"Raron, Kanalstrasse",RAMO
8592078,"Lausanne, Montétan",
8570389,"Champtauroz, église",
8570473,"Dompierre VD, village",
8594905,"Kreuzlingen, Kantonsschule",
8581698,"Kreuzlingen, Sonnenweg",
8572804,"Alberswil, Burgrain",
8578700,"Staufen, Chrüzweg",
8588577,"Hunzenschwil, Unterdorf",
8593783,"L'Auberson, ch. du Carre",
8593785,"L'Auberson, ch. des Grangettes",
8506614,"Zuben, Käserei",
8572472,"Veltheim AG, Kirchgemeindehaus",
8572468,"Veltheim AG, Au",
8572478,"Thalheim AG, Dorfplatz",
8500552,"Rüfenach AG, Hinterrein",
8580769,"Waltensburg/Vuorz, Crap Martin",
8574970,"Promontogno, Ospedale Flin",
8579125,"Les Diablerets, gare",
8504432,"Ollon VD,collège de Perrosalle",
8502030,Seon,SE
8506163,Gottlieben (Schifflände),GOLI
8594689,"Les Masses, centre",
8593887,"Nyon, Le Groseillier",
8593873,"Nyon, Bel Automne",
8500213,Oberbuchsiten,OB
8508206,Emmenmatt,EMM
8505192,Andermatt (Gemsstockbahn),
8530340,Giessbach See (Talstation),
8505273,Piotta Centrale (funicolare),PIOC
8508004,Lyssach,LYS
8504301,Frinvillier-Taubenloch,FRIN
8504311,Sonvilier,SV
8507377,Lauterbrunnen (Seilbahn),LBLM
8581992,"Meiringen, Spitalstrasse",
8581994,"Meiringen, Casinoplatz",
8507867,"Unterseen, Spital Interlaken",
8579807,"Unterseen, Ruchenbühl",
8576390,"Iseltwald, Dorfplatz",
8504187,Fribourg TPF,
8530873,Chrindi (Stockhorn),
8519344,Bulle-Granges (bif),
8584793,Tankstelle Kleinlützel,
8519187,Gotthardbasistunnel Ost,GBGE
8584710,"Ambrì, Montanara",
8530977,Wengernalp Wixi (Fallboden),
8531470,Brusada (Lago di Carì),
8570812,"Lens, Les Rosiers",
8573427,"Landschlacht, Vorderdorf",
8570744,"Savièse, Zambotte",
8510410,"Bex, La Pâtissière",
8573102,"Isenthal, Schwanden",
8571963,Les Ecorcheresses,
8583050,"Fornet-Dessous, La Matenne",
8571336,"Kiental, Abzw. Spiggengrund",
8507861,"Krattigen, Post",
8501213,"Ecublens VD, UNIL-Sorge",UNSO
8501603,Gampel-Steg,GA
8579446,"Praz-de-Fort, Le Revers",
8593838,"Lausanne, Maladière-Lac",
8572779,"Altbüron, Feld",
8583110,"Lucens, gare",
8508652,"Schötz, Post",
8500319,Mandra,
8587261,"Bullet, Grande Salle",
8578693,"Niederlenz, Hetex",
8588574,"Hunzenschwil, Weiherweg",
8570282,"Concise, Prise-Gaulaz",
8557045,"Bonvillars, la Croix",
8573397,"Hugelshofen, Unterdorf",
8570485,"Villars-Bramard, Farzin",
8557077,"Granges-près-Marnand,Le Canard",
8583423,"Villarzel, Les Râpes",
8509727,"Laax GR, Rancho",
8570241,"Suscévaz, Les Vignes",
8570568,"Puidoux, Logis du Pont",
8557083,"Puidoux, Grangeneuve",
8504689,"Auliens, halte",
8501711,Solalex,
8593769,"Aigle, Novassales",
8593765,"Aigle, Champex",
8507537,"Frauenfeld, Walzmühle",
8504310,St-Imier,STI
8504305,Corgémont,COG
8530320,Grindelwald (Pfingsteggbahn),
8583575,"Oensingen, Hirsacker",
8583732,"Oensingen, Chutloch",
8583573,"Oensingen, Bubenrain",
8587522,"Brünigen, Gnoll",
8571591,Broch,
8519597,Gurtnellen Schutzstrecke,GUFSS
8519539,Flüh (Vzw),
8586570,"Giornico, Sassi Grossi",
8588516,"Grône, écoles",
8510405,"Bex, Gribannaz",
8501532,"Orsières, Prassurny",
8595933,"Lausanne, Parc Musée Olympique",
8504818,92 Garage Mendrisio 3,
8586930,92 IA Valle Muggio Muggio,
8586929,92 IA Mendrisiotto Mendrisio,
8582445,"Bitsch, Chavez",
8592127,"Lausanne, Valmont",
8509255,Pontresina,PORE
8501590,Sierre/Siders (funi),SIMC
8508505,Luzern Schweizerhofquai,LZSQ
8591992,"Lausanne, Bergières",
8572504,"Hausen AG, Turnhalle",
8588746,"Vevey, L'Union",
8530119,Veysonnaz (télécabine),
8593989,"Vevey, Copet",
8593977,"La Tour-de-Peilz,rte de Blonay",
8595960,"La Tour-de-Peilz, Vignes",
8573300,"Warth, Kreuz",
8579600,"Törbel, Leischa",
8557121,"Granges-sous-Trey, village",
8572517,"Mülligen, Löh",
8582892,"Falera, Samun",
8594760,"Frauenfeld, Spitzrüti",
8594747,"Frauenfeld, Oberwiesen",
8574788,"St. Moritz, Kulm",
8595599,"Nyon, Usine à Gaz",
8596092,"La Rippe, Tranchepied",
8500227,Subingen,SBN
8500380,"Gunzgen, Zentrum",
8576741,"Hofstetten b. Brienz, Tor",
8576734,"Hofstetten b. Brienz, Rüttiweg",
8571317,"Habkern, Gruebi",
8570879,"Les Agettes,s Crettaz-à-l'Oeil",
8587605,"Segnas, casa da scola",SCDS
8592200,"Renens VD, 1er Août",
8589810,"Luzern, Maihofmatte-Rotsee",
8589798,"Luzern, Hubelmatt",
8589774,"Luzern, Brünigstrasse",
8579126,"Villars-sur-Ollon, temple",
8592107,"Lausanne, Rapille",
1300081,Via Matteo d.C.,
8579428,"Grône, poste",
8580633,"Savièse, Chandolin sommet",
8573332,"Schlattingen, Hauptstrasse",
8575025,"Morissen, center communal",
8571060,"Bürchen, Schigarten",
8571041,"Visp, Hohlegasse",
8570761,"Savièse, Vouagno",
8571068,"Bürchen, Diebjen",
8501739,Col-du-Sanetsch,
8572774,"Grossdietwil, Post",GDPO
8574950,"St. Moritz Bad, Campingplatz",
8501124,Cully,CU
8501121,Pully,PU
8593944,"Montreux, Vernex-Dessus",
8594003,"Vevey, Samaritain",
8573491,"Schlatt TG, Bahnhof",
8582826,"Diessenhofen, Landi",
8574597,"Versam-Safien, Bahnhof",
8507968,"Villars-Burquin, pl. fontaine",
8580897,"Auenstein, Rütigasse",
8570573,"Villard-sur-Chamby, anc. poste",
8570024,"Le Brassus, gare",
8507684,"Villars-Burquin, Grange-Meule",
8501312,Clarens (lac),CLCG
8501245,St-Sulpice VD (lac),STSU
8579256,"Pully, Val-Vert",
8501168,Vernand-Camarès,VECA
8501458,Villy,VY
8506197,Kreuzlingen Bernrain,KRB
8594696,"Crans-s.-S., Devins",
8501691,Riffelalp,RIAL
8530556,Falera (Talstation Curnius),
8530552,Crap Sogn Gion,
8501077,Montreux (lac),MXCG
8501228,Morges (lac),MOCG
8578089,"Frauenfeld, Talackerstrasse",
8501269,"Vullierens, village",
8579323,Mattsand,MASD
8507287,Burgholz,BH
8505367,Capolago Lago,CAPL
8508207,Langnau i.E.,LN
8507387,Schynige Platte,SCHY
8571602,"Nessental, Marmorsäge",
8571329,"Saxeten, Skipintli",
8507868,"Ringgenberg, Säge",
8576384,"Ringgenberg, Moosrain",
8587233,"Brienzerberg, Margel",
8587234,"Brienzerberg, Balmi",
8583066,"Brienz BE, Engi",
8501163,Prilly-Chasseur,PRCH
8592000,"Lausanne, Bossons",
8591984,"Lausanne, Beaulieu",
8592027,"Lausanne, Dapples",
8573043,"Luzern, Eichhof",LZEH
8593539,"Orsières, La Place",
8592025,"Lausanne, Craivavers",
8579483,"Chermignon, Diogne",
8589241,"Luzern, Haldensteig",
8505929,"Reussbühl, Obermättlistrasse",
8592124,"Lausanne, Valency",
8592116,"Lausanne, Stade Olympique",
8592040,"Lausanne, Epinettes",
8518971,Mittalgrabentunnel Nord,MGTN
8583283,"Sion, Sacré Coeur",
8510466,"Landschlacht, Seestrasse",
8531151,Margun Vegl,
8530568,Vals (Talstation),
8570139,"Eclépens, gare",
8570141,"Eclépens, collège",
8570523,"Vallamand-Dessus, pl. village",
8506531,"Valendas, Imschlacht",
8504519,"Safien Platz, Schulhaus",
8588435,"Pully, Chenaulaz",
8501485,Fontanney,FTY
8579344,"Grengiols, Dorfzufahrt Nord",GRDN
8501377,Les Avants,AVA
8592100,"Lausanne, Praz-Collet",
8592280,"Tolochenaz, La Grillette",
8504656,"Romanel-sur-Morges, poste",
8591836,"Morges, Patinoire",
8592264,"Morges, Delay",
8507550,Allmend,ALDW
8530438,Sasso della Boggia,
8518267,Mitholz Unterwerk,MIUW
8507799,"Stechelberg, Schilthornbahn",
8578031,"Wangen b. Olten, Ochsen",
8572825,"Menzberg, Gutenegg",
8508772,"Menzberg, Dorfplatz",
8589782,"Luzern, Felsberg",
8589777,"Luzern, Büttenenhalde",
8501782,"Saas-Fee, Busterminal",SFE
8570787,"Blignou (Ayent), Promanson",
8571043,"Visp, Untere Albe",
8530227,Saas-Grund (Hohsaas Talst.),
8589806,"Luzern, Konservatorium",
8589786,"Luzern, Gartenheim",
8571086,"Ausserberg, Bahnhof",
8587704,"Bitsch, Kraftwerk SBB",
8531163,Zermatt Hohtälli,
8570051,"St-Livres, village",
8501091,Vufflens-le-Château,VUF
8579166,"Corsier-sur-Vevey, Omballes",
8593912,"Corseaux, Félix-Cornu",
8579150,"Corseaux, Donnaz",
8593946,"Territet, av. Riviera",
8580690,"Maracon, La Crosettaz",
8583726,"Oleyres, Les Carrières",
8581169,"Valendas, Dorf",
8570443,"Maracon, bif.",
8502629,"Güttingen, Schulhaus",
8581706,"Altnau, Bahnhof",
8571117,"Törbel, Halmern",
8571125,"Törbel, Eischbiel",
8500710,Moosalp,
8582794,"Burtigny, Les Oches",
8592058,"Lausanne, Haute Combe",
8594174,"Starrkirch-Wil, Landhaus",
8595686,"Olten, Rötzmattweg",
8578055,"Olten, Jurastrasse",
8590421,"Olten, Gartenstrasse",
8572164,"Flüh, Schulhaus",
8581662,"Zumholz, Abzweigung",
8570553,"Bösingen, Riederberg",
8571612,"Guttannen, Breitwald",
8581523,"Gerlikon, Dorf",
8571056,"Bürchen, Albenwald",
8581951,"Eiken, Ost",
8591977,"Lausanne, Abeilles",
8501604,Raron,RAR
8592160,"Lutry, Rive",
8509373,Bernina Lagalb,BELA
8589849,"Luzern, Würzenbach",
8503516,"Matzingen, Kirche",
8584716,"62 Garage STB, Isenfluh",
8507645,"Soglio, Plazza",
8575098,"Morissen, Cuschnaus",
8501598,"Montana, Maison Général Guisan",
8588838,"Renens VD, gare nord",
8590364,"Littau, Schachenhof",
8531272,Sogn Martin,
8592144,"Montpreveyres, Riau-Graubon",
8579240,"Montpreveyres, Balances",
8572756,"Hofstatt, Rüediswil",
8506905,"Bussigny, Tatironne",
8570124,"Saubraz, Le Pont",
8570567,"Puidoux, gare",
8509605,"Surlej, Corvatschbahn",
8506136,Steckborn,STK
8572488,"Rüfenach AG, Schulhaus",
8570125,"Saubraz, village",
8583484,"Marchissy, Les Raisses",
8573394,"Schwaderloh, Dorf",
8504657,"Romainmôtier, poste",
8506978,"Unterhörstetten, Dorf",
8501740,"Veysonnaz, bif. Clèbes",
8504981,"Sédeilles, village",
8583292,"Uvrier, Ecole",
8504154,"Vers-chez-Perrin, bif.",
8570529,"Cudrefin, Vers-chez-Jacot",
8504141,Henniez,HEN
8574893,"Disentis/Mustér, Madernal",
8592015,"Lausanne, Chevreuils",
8595616,"Kreuzlingen, Gaissberg",
8518324,Faido SMF Nord,FSMN
8517325,Coldrerio Süd,COSU
8517179,Silenen Schützen,SISC
8594173,"Olten, Wilerfeld",
8517076,Gurtnellen Felli,GUFI
8516891,Cresciano Ca d'Ossola,CCDO
8590416,"Olten, Sälipark",
8582524,"Olten, Passerelle",
8595988,"Olten, Leberngasse",
8591505,"Seseglio, Villette",
8593835,"Lausanne, Jaman",
8594635,"Sierre, Oasis",
8570893,"Vex, Sindy",
8589828,"Luzern, Rosenberg",
8519697,Pramont,PRAM
8579970,"Bex, Résidence",
8501336,Plattjen,
8586905,"62 PU ZA Marchetti, Valle",
8503437,53 EP Rime Charmey,
8502810,"Pianezzo, Scuole",
8581400,"Sion, Pénitencier",
8580436,"Ollon VD, centre scolaire",
8570608,"Ollon VD, Le Moulin",
8570610,Crêt-à-Tavez,
8570615,"Plambuit, Hameau",
8570631,"Leysin, télécabine Berneuse",
8501349,"Les Moulins, La Rosettaz",
8583765,"Corbeyrier, En Saconnex",
8579306,"Nyon, hôpital",
8501689,Zermatt,ZERM
8578757,"Ammerswil AG, Dorfplatz",
8577639,"Rueyres-les-Prés, bif.",
8570031,"Gland, poste",
8579086,"Gimel, La Vernette",
8570043,"Bougy-Villars, Dessus",
8570009,"Duillier, croisée de Trélex",
8583227,"Uesslingen, Berlingerhof",
8580165,"Etzgen, Schulhaus",
8572408,"Wittnau, Hofmatt",
8500982,"Ueken, Gemeindehaus",
8570928,"Nax, Villettaz",
8506611,Langrickenbach,
8573395,"Neuwilen, Käserei",
8515570,Windisch (B),WIND
8507464,Rarnerkumme (Spw),RARK
8506403,"Allaman, Château",
8516820,Kreuzlingen Telecom,KRTK
8585006,81 Extern EUROBUS Kreuzlingen,
8578053,"Trimbach, Fähre",
8580518,"Chiasso, Via Favre",
8583063,"Dornach, Jugendmusikschule",
8571491,"Buchegg, Post",
8571493,"Brügglen SO,Ochsenbeinschmiede",
8570950,"Vissoie, Les Morands",
8589822,"Luzern, Oberseeburghöhe",
8593536,"Liddes, Chapelle",
8594335,"Visp, Pomona West",VIPW
8505133,Distributore IA Mendrisio,
8584950,Essence EP Miniprix Reconvili,
8505047,Flüelen (Df),FLDF
8585134,"Grindelwald, Sunstar",
8518128,Roggwil-Wynau West,ROGW
8501979,"Flanthey, poste",
8595411,"Prilly, Cery-les-Cèdres",
8589751,"Littau, Matt",
8589753,"Reussbühl, Ruopigen Zentrum",
8587545,"Essertes, Le Pralet",
8592117,"Lausanne, Ste-Catherine",
8591934,"Vucherens, Closy",
8592165,"Moudon, Sorbiers",
8573319,"Uesslingen, Thurbrücke",
8501154,Les Esserts-de-Rive,EDR
8501793,"Col-du-Pillon, Glacier 3000",
8509624,"Dardin, vitg",
8505428,"Gland, UICN",
8572763,"Schötz, St. Mauritz",
8595646,"St-Prex, Epondaz",
8506061,"Le Solliat, centre",
8505938,"Le Brassus, La Combe",
8592267,"Morges, Grassey",
8594900,"Kreuzlingen, Langhalden",
8509378,53 Garage Régie Avenches,
8502634,"Lostorf, Mahren",
8505143,Pfaffensprung (Spw),PFAF
8500386,"Niederbuchsiten, Sonne",
8578022,"Neuendorf, Unterdorf",
8571767,"Schwanden i.E., Aeschli",
8581748,"Habkern, Städeli",
8594292,"Olten, Bornfeld",
8588649,"Olten, Bornblick",
8580022,"Chiasso, Piazza Indipendenza",
8591481,"Balerna, Pontegana",
8571029,"Visperterminen, Schulhaus",
8530844,Bostgas,
8579876,"Savièse, Drône parking",
8501958,"St. Niklaus VS, Riedacker",
8572797,"Hergiswil LU, Untere Schmiede",
8592086,"Lausanne, Ouchy-Olympique",
8592085,"Lausanne, Oiseaux",
8592060,"Lausanne, Beaulieu-Jomini",
8591987,"Lausanne, Beau-Site",
8509351,Punt Muragl Staz,PTMS
8508192,Bannwil Kleben,BANK
8530936,Vounetse (La Scie),
8507566,Rohrfluh,ROFL
8530990,Mürren (Talst. 3. Sekt.),
8530989,Mürren (Bergst. direkt),
8531047,Nätschen (Talst. Gütsch),
8595608,"Sierre, Rossfeld",
8583278,"Sion, Petit Chasseur",
8579452,"Orsières, gare",
8595935,"Lausanne, Stade de Coubertin",
8582237,"Versvey, Pl. Laiterie",
8593931,"Montreux, La Paix",
8501766,"La Forclaz VD, village",
