res_id,res_dt,train_nr,reserved,bp_from,bp_to,dep_soll
200688,24.08.21 06:51,510,1,ZUE,AA,24.08.21 07:04
200689,24.08.21 06:55,510,1,ZUE,AA,24.08.21 07:04
200690,10.08.21 11:26,511,1,YV,SO,24.08.21 07:07
200691,21.08.21 20:29,512,1,ZUE,BI,24.08.21 08:04
200692,23.08.21 22:07,512,2,BI,GE,24.08.21 09:16
200693,23.08.21 22:49,512,1,ZUE,SO,24.08.21 08:04
200694,23.08.21 22:51,512,1,ZUE,SO,24.08.21 08:04
200695,24.08.21 07:08,512,1,OL,BI,24.08.21 08:41
200696,24.08.21 07:56,512,1,ZUE,OL,24.08.21 08:04
200697,23.08.21 22:20,513,1,GE,YV,24.08.21 07:15
200698,23.08.21 22:46,513,1,YV,NE,24.08.21 08:07
200699,24.08.21 07:07,513,1,GE,MOR,24.08.21 07:15
200700,24.08.21 07:41,513,1,MOR,YV,24.08.21 07:42
200701,24.08.21 08:22,513,1,NE,BI,24.08.21 08:27
200702,24.08.21 09:22,513,1,AA,ZUE,24.08.21 09:31
200703,24.08.21 09:59,513,1,ZUE,SG,24.08.21 10:03
200704,23.08.21 09:48,514,2,OL,NE,24.08.21 09:41
200705,23.08.21 15:41,514,1,OL,YV,24.08.21 09:41
200706,23.08.21 18:49,514,2,ZUE,NE,24.08.21 09:04
200707,23.08.21 21:44,514,1,ZUE,MOR,24.08.21 09:04
200708,23.08.21 22:09,514,1,AA,BI,24.08.21 09:30
200709,23.08.21 22:12,514,1,AA,BI,24.08.21 09:30
200710,24.08.21 08:30,514,1,OL,NE,24.08.21 09:41
200711,24.08.21 09:27,514,1,AA,SO,24.08.21 09:30
200712,24.08.21 09:31,514,1,SO,BI,24.08.21 09:58
200713,23.08.21 16:28,515,2,NE,ZUE,24.08.21 09:27
200714,23.08.21 16:29,515,2,NE,ZUE,24.08.21 09:27
200715,24.08.21 09:04,516,1,ZUE,BI,24.08.21 10:04
200716,23.08.21 22:03,517,1,YV,OL,24.08.21 10:07
200717,24.08.21 09:30,517,1,YV,BI,24.08.21 10:07
200718,24.08.21 10:14,517,1,BI,ZUE,24.08.21 10:46
200719,24.08.21 10:42,517,1,AA,ZUE,24.08.21 11:31
200720,24.08.21 11:26,517,1,OL,ZUE,24.08.21 11:20
200721,14.08.21 10:51,518,2,ZUE,BI,24.08.21 11:04
200722,23.08.21 09:58,518,1,ZUE,BI,24.08.21 11:04
200723,23.08.21 10:10,518,1,ZUE,BI,24.08.21 11:04
200724,24.08.21 08:02,518,1,ZUE,BI,24.08.21 11:04
200725,24.08.21 08:36,518,1,AA,SO,24.08.21 11:30
200726,23.08.21 17:50,519,3,NE,BI,24.08.21 11:27
200727,23.08.21 16:21,520,1,ZUE,GE,24.08.21 12:04
200728,22.08.21 22:18,521,1,NE,OL,24.08.21 12:27
200729,24.08.21 13:14,521,1,OL,ZUE,24.08.21 13:20
200730,23.08.21 09:41,522,1,ZUE,GE,24.08.21 13:04
200731,22.08.21 22:09,523,1,NE,ZUE,24.08.21 13:27
200732,22.08.21 22:10,523,1,NE,ZUE,24.08.21 13:27
200733,22.08.21 22:10,523,1,NE,ZUE,24.08.21 13:27
200734,23.08.21 18:04,523,1,MOR,ZUE,24.08.21 12:42
200735,24.08.21 12:18,523,1,SO,OL,24.08.21 14:01
200736,24.08.21 12:19,523,1,SO,OL,24.08.21 14:01
200737,24.08.21 10:29,524,1,ZUE,BI,24.08.21 14:04
200738,24.08.21 10:30,524,1,ZUE,BI,24.08.21 14:04
200739,24.08.21 13:28,524,1,ZUE,MOR,24.08.21 14:04
200740,24.08.21 12:48,525,1,ZUE,ZFH,24.08.21 16:03
200741,24.08.21 13:10,525,1,GE,OL,24.08.21 13:15
200742,24.08.21 14:31,525,1,BI,OL,24.08.21 14:46
200743,24.08.21 13:12,525,1,GE,OL,24.08.21 13:15
200744,24.08.21 13:46,525,1,NE,OL,24.08.21 14:27
200745,24.08.21 13:49,525,1,YV,NE,24.08.21 14:07
200746,22.06.21 13:05,526,2,BI,GE,24.08.21 16:16
200747,24.08.21 15:51,526,1,NE,MOR,24.08.21 16:34
200748,24.08.21 00:00,527,1,GE,OL,24.08.21 14:15
200749,24.08.21 00:07,527,1,GE,ZUE,24.08.21 14:15
200750,24.08.21 14:25,527,1,MOR,YV,24.08.21 14:42
200751,24.08.21 16:04,528,1,NE,GE,24.08.21 17:34
200752,24.08.21 16:11,528,1,SO,BI,24.08.21 16:58
200753,24.08.21 15:59,529,1,NE,SG,24.08.21 16:27
200754,24.08.21 17:48,530,1,NE,YV,24.08.21 18:34
200755,24.08.21 18:20,530,1,NE,YV,24.08.21 18:34
200756,24.08.21 18:35,530,1,YV,GE,24.08.21 18:54
200757,24.08.21 15:42,531,1,GE,BI,24.08.21 16:15
200758,24.08.21 15:43,531,1,GE,BI,24.08.21 16:15
200759,24.08.21 16:12,531,1,GE,ZUE,24.08.21 16:15
200760,24.08.21 17:20,531,1,BI,AA,24.08.21 17:46
200761,24.08.21 17:21,531,1,BI,AA,24.08.21 17:46
200762,24.08.21 16:14,531,1,GE,MOR,24.08.21 16:15
200763,24.08.21 16:57,531,1,YV,OL,24.08.21 17:07
200764,24.08.21 17:55,532,1,ZUE,SO,24.08.21 18:04
200765,24.08.21 16:56,532,2,BI,YV,24.08.21 19:16
200766,24.08.21 16:03,533,1,GE,NE,24.08.21 17:15
200767,24.08.21 17:15,533,1,GE,NE,24.08.21 17:15
200768,24.08.21 18:18,533,1,NE,BI,24.08.21 18:27
200769,24.08.21 18:19,533,1,NE,BI,24.08.21 18:27
200770,24.08.21 18:23,533,1,BI,SO,24.08.21 18:46
200771,24.08.21 18:33,533,2,SO,AA,24.08.21 19:01
200772,24.08.21 18:42,533,1,BI,SO,24.08.21 18:46
200773,24.08.21 18:45,533,1,BI,OL,24.08.21 18:46
200774,24.08.21 20:25,533,1,W,SG,24.08.21 20:29
200775,24.08.21 18:46,534,1,ZUE,AA,24.08.21 19:04
200776,11.08.21 16:28,535,1,GE,BI,24.08.21 18:15
200777,24.08.21 19:08,535,1,YV,NE,24.08.21 19:07
200778,24.08.21 13:46,537,1,YV,ZUE,24.08.21 20:07
200779,24.08.21 19:00,537,1,GE,ZUE,24.08.21 19:15
200780,24.08.21 21:10,537,1,OL,ZUE,24.08.21 21:20
200781,02.06.21 12:15,537,2,GE,BI,24.08.21 19:15
200782,24.08.21 20:28,538,1,ZUE,SO,24.08.21 21:04
200783,02.08.21 11:25,659,1,GD,LG,24.08.21 06:49
200784,23.08.21 08:11,659,1,OL,GD,24.08.21 05:30
200785,23.08.21 08:53,659,1,LZ,BEL,24.08.21 06:19
200786,23.08.21 08:53,659,1,LZ,BEL,24.08.21 06:19
200787,23.08.21 08:15,663,1,OL,LZ,24.08.21 07:30
200788,21.07.21 14:15,667,2,BS,LG,24.08.21 09:03
200789,16.08.21 11:38,667,1,BS,LG,24.08.21 09:03
200790,17.08.21 09:35,667,1,BS,LG,24.08.21 09:03
200791,22.08.21 22:18,675,1,OL,LG,24.08.21 13:30
200792,24.08.21 12:48,680,1,BEL,GD,24.08.21 14:18
200793,01.08.21 12:05,680,2,LG,OL,24.08.21 14:02
200794,24.08.21 15:53,684,2,BEL,BS,24.08.21 16:18
200795,23.08.21 22:52,684,1,BEL,GD,24.08.21 16:18
200796,23.08.21 22:52,684,1,BEL,GD,24.08.21 16:18
200797,24.08.21 15:52,684,2,BEL,LZ,24.08.21 16:18
200798,24.08.21 15:04,684,2,BEL,LZ,24.08.21 16:18
200799,21.08.21 12:25,687,2,BS,LZ,24.08.21 19:03
200800,24.08.21 18:45,687,1,OL,LZ,24.08.21 19:30
200801,24.08.21 20:26,687,1,GD,LG,24.08.21 20:49
200802,11.08.21 18:41,688,1,LG,BS,24.08.21 18:02
200803,24.08.21 17:06,688,1,LG,GD,24.08.21 18:02
200804,24.08.21 19:42,688,1,LZ,BS,24.08.21 19:54
200805,24.08.21 21:47,692,1,LZ,OL,24.08.21 21:54
200806,24.08.21 22:02,692,1,LZ,OL,24.08.21 21:54
200807,22.08.21 19:55,861,1,ZUE,LG,24.08.21 07:05
200808,22.08.21 19:55,861,1,ZUE,LG,24.08.21 07:05
200809,23.08.21 12:00,861,1,ZG,GD,24.08.21 07:30
200810,23.08.21 20:35,861,1,ZG,LG,24.08.21 07:30
200811,23.08.21 22:58,861,1,ZUE,BEL,24.08.21 07:05
200812,24.08.21 00:35,861,1,ZUE,LG,24.08.21 07:05
200813,02.08.21 11:27,865,1,GD,LG,24.08.21 09:49
200814,23.08.21 15:50,865,1,GD,BEL,24.08.21 09:49
200815,23.08.21 21:52,865,1,ZUE,GD,24.08.21 09:05
200816,23.08.21 21:52,865,1,ZUE,GD,24.08.21 09:05
200817,23.08.21 15:51,865,1,GD,BEL,24.08.21 09:49
200818,23.08.21 17:35,865,1,GD,LG,24.08.21 09:49
200819,24.08.21 09:00,865,1,GD,BEL,24.08.21 09:49
200820,24.08.21 10:25,869,1,ZUE,GD,24.08.21 11:05
200821,24.08.21 10:45,869,1,ZUE,LG,24.08.21 11:05
200822,24.08.21 11:17,869,1,ZG,LG,24.08.21 11:30
200823,23.08.21 09:58,870,1,BEL,ZUE,24.08.21 09:18
200824,23.08.21 10:10,870,1,BEL,ZUE,24.08.21 09:18
200825,18.08.21 14:53,873,1,ZUE,BEL,24.08.21 13:05
200826,08.08.21 18:41,874,2,LG,ZUE,24.08.21 11:02
200827,18.08.21 22:02,874,1,LG,ZUE,24.08.21 11:02
200828,23.08.21 09:41,874,1,LG,ZUE,24.08.21 11:02
200829,20.08.21 10:17,877,1,ZUE,BEL,24.08.21 15:05
200830,22.08.21 22:09,877,1,ZUE,LG,24.08.21 15:05
200831,22.08.21 22:10,877,1,ZUE,LG,24.08.21 15:05
200832,22.08.21 22:10,877,1,ZUE,LG,24.08.21 15:05
200833,24.08.21 08:41,881,1,ZUE,BEL,24.08.21 17:05
200834,24.08.21 14:34,882,1,BEL,ZUE,24.08.21 15:18
200835,24.08.21 14:37,882,1,BEL,ZG,24.08.21 15:18
200836,24.08.21 14:37,882,1,BEL,GD,24.08.21 15:18
200837,23.08.21 09:01,886,1,BEL,GD,24.08.21 17:18
200838,23.08.21 09:01,886,1,BEL,GD,24.08.21 17:18
200839,24.08.21 16:24,886,1,BEL,ZUE,24.08.21 17:18
200840,24.08.21 16:29,886,1,LG,ZG,24.08.21 17:02
200841,24.08.21 16:35,886,1,BEL,ZG,24.08.21 17:18
200842,24.08.21 16:49,886,1,BEL,ZUE,24.08.21 17:18
200843,22.08.21 19:34,890,1,LG,ZUE,24.08.21 19:02
200844,24.08.21 17:29,890,2,BEL,ZUE,24.08.21 19:18
200845,23.08.21 23:35,1506,1,BI,LS,24.08.21 06:45
200846,24.08.21 05:59,1506,1,NE,LS,24.08.21 07:03
200847,24.08.21 05:06,1507,1,GS,SO,24.08.21 05:26
200848,23.08.21 16:13,1508,1,OL,NE,24.08.21 07:02
200849,24.08.21 07:00,1508,1,BI,NE,24.08.21 07:45
200850,24.08.21 07:08,1508,1,OEN,GS,24.08.21 07:14
200851,24.08.21 07:21,1508,1,NE,YV,24.08.21 08:03
200852,24.08.21 08:03,1508,1,NE,LS,24.08.21 08:03
200853,23.08.21 22:13,1509,1,OL,ZUE,24.08.21 06:59
200854,24.08.21 07:02,1509,1,ZUE,W,24.08.21 07:33
200855,23.08.21 18:11,1510,1,SO,YV,24.08.21 08:26
200856,23.08.21 18:12,1510,1,SO,YV,24.08.21 08:26
200857,23.08.21 23:27,1510,1,ZUE,BI,24.08.21 07:30
200858,24.08.21 08:32,1510,1,OL,NE,24.08.21 08:02
200859,24.08.21 08:41,1510,1,OL,NE,24.08.21 08:02
200860,19.08.21 14:18,1511,1,BI,ZUE,24.08.21 07:17
200861,19.08.21 14:22,1511,1,BI,ZUE,24.08.21 07:17
200862,21.08.21 16:56,1511,1,BI,ZUE,24.08.21 07:17
200863,24.08.21 06:15,1511,1,LS,YV,24.08.21 06:15
200864,22.08.21 14:50,1511,1,OL,ZUE,24.08.21 07:59
200865,23.08.21 10:56,1511,1,SO,ZUE,24.08.21 07:35
200866,23.08.21 11:00,1511,1,SO,ZUE,24.08.21 07:35
200867,23.08.21 18:54,1511,1,NE,SO,24.08.21 06:59
200868,23.08.21 23:23,1511,1,OEN,ZUE,24.08.21 07:46
200869,24.08.21 06:41,1511,1,GS,ZUE,24.08.21 07:26
200870,21.07.21 13:16,1512,2,ZUE,LS,24.08.21 08:30
200871,23.08.21 12:08,1512,1,W,OL,24.08.21 08:03
200872,23.08.21 12:10,1512,1,W,OL,24.08.21 08:03
200873,23.08.21 19:29,1514,1,OL,BI,24.08.21 10:02
200874,23.08.21 19:30,1514,1,OL,BI,24.08.21 10:02
200875,24.08.21 07:21,1515,1,BI,OL,24.08.21 09:17
200876,24.08.21 07:25,1515,1,BI,OL,24.08.21 09:17
200877,24.08.21 08:08,1515,1,LS,YV,24.08.21 08:15
200878,19.08.21 13:15,1516,1,W,ZUE,24.08.21 10:03
200879,21.08.21 15:56,1516,2,ZUE,LS,24.08.21 10:30
200880,22.08.21 09:42,1516,1,W,LS,24.08.21 10:03
200881,23.08.21 17:14,1516,2,SG,BI,24.08.21 09:28
200882,24.08.21 12:11,1516,1,YV,LS,24.08.21 12:22
200883,23.08.21 23:08,1517,1,LS,BI,24.08.21 09:15
200884,24.08.21 08:45,1517,1,YV,NE,24.08.21 09:39
200885,24.08.21 09:12,1517,1,LS,YV,24.08.21 09:15
200886,23.08.21 10:46,1518,2,ZUE,SO,24.08.21 11:30
200887,23.08.21 11:36,1518,1,BI,LS,24.08.21 12:45
200888,23.08.21 10:46,1518,2,ZUE,SO,24.08.21 11:30
200889,24.08.21 11:49,1519,2,OL,ZUE,24.08.21 11:59
200890,24.08.21 11:55,1519,1,OL,ZUE,24.08.21 11:59
200891,24.08.21 10:17,1521,1,LS,NE,24.08.21 11:15
200892,24.08.21 10:18,1521,1,LS,NE,24.08.21 11:15
200893,24.08.21 12:09,1523,1,YV,NE,24.08.21 12:39
200894,24.08.21 12:09,1523,1,YV,NE,24.08.21 12:39
200895,24.08.21 12:39,1523,1,SO,OL,24.08.21 13:35
200896,24.08.21 13:05,1523,1,BI,ZUE,24.08.21 13:17
200897,13.08.21 13:02,1524,1,ZUE,OL,24.08.21 14:30
200898,24.08.21 13:35,1525,1,SO,ZUE,24.08.21 14:35
200899,24.08.21 13:42,1525,1,NE,OL,24.08.21 13:59
200900,24.08.21 16:13,1526,1,NE,LS,24.08.21 17:03
200901,24.08.21 16:38,1526,1,BI,NE,24.08.21 16:45
200902,24.08.21 16:46,1526,1,BI,NE,24.08.21 16:45
200903,25.07.21 10:42,1527,2,LS,BI,24.08.21 14:15
200904,22.08.21 22:25,1527,1,LS,BI,24.08.21 14:15
200905,24.08.21 05:41,1527,1,ZUE,SG,24.08.21 16:33
200906,24.08.21 14:06,1527,1,LS,ZUE,24.08.21 14:15
200907,24.08.21 15:01,1528,1,ZUE,BI,24.08.21 16:30
200908,24.08.21 16:43,1528,1,OL,OEN,24.08.21 17:02
200909,24.08.21 14:54,1529,1,LS,BI,24.08.21 15:15
200910,24.08.21 15:10,1529,1,YV,SO,24.08.21 15:39
200911,24.08.21 16:15,1529,1,SO,OL,24.08.21 16:35
200912,24.08.21 16:15,1529,1,SO,ZUE,24.08.21 16:35
200913,24.08.21 16:09,1530,1,ZUE,BI,24.08.21 17:30
200914,24.08.21 16:09,1530,1,ZUE,NE,24.08.21 17:30
200915,24.08.21 16:14,1530,1,ZUE,NE,24.08.21 17:30
200916,24.08.21 16:19,1530,1,SG,W,24.08.21 16:28
200917,24.08.21 18:43,1530,1,NE,YV,24.08.21 19:03
200918,24.08.21 17:16,1530,1,OL,BI,24.08.21 18:02
200919,24.08.21 14:21,1531,1,LS,OL,24.08.21 16:15
200920,24.08.21 14:21,1531,1,LS,OL,24.08.21 16:15
200921,24.08.21 15:26,1532,1,ZUE,BI,24.08.21 18:30
200922,24.08.21 15:27,1532,1,ZUE,BI,24.08.21 18:30
200923,24.08.21 15:28,1532,1,ZUE,BI,24.08.21 18:30
200924,24.08.21 17:03,1532,1,BI,NE,24.08.21 19:45
200925,24.08.21 08:02,1533,1,BI,ZUE,24.08.21 18:17
200926,24.08.21 08:59,1533,1,LS,SG,24.08.21 17:15
200927,24.08.21 16:48,1533,1,LS,BI,24.08.21 17:15
200928,24.08.21 17:17,1533,1,YV,BI,24.08.21 17:39
200929,24.08.21 18:01,1533,1,SO,SG,24.08.21 18:35
200930,24.08.21 17:04,1533,2,LS,NE,24.08.21 17:15
200931,24.08.21 15:52,1534,1,ZFH,BI,24.08.21 19:18
200932,24.08.21 18:54,1534,1,ZUE,YV,24.08.21 19:30
200933,24.08.21 19:07,1534,1,ZUE,OL,24.08.21 19:30
200934,24.08.21 18:43,1535,1,NE,OL,24.08.21 18:59
200935,24.08.21 20:16,1536,1,OL,NE,24.08.21 21:02
200936,24.08.21 21:27,1538,1,ZUE,OL,24.08.21 21:30
200937,24.08.21 19:37,1539,1,LS,NE,24.08.21 20:15
200938,24.08.21 14:46,1543,1,LS,BI,24.08.21 22:15
200939,24.08.21 20:38,1543,1,LS,NE,24.08.21 22:15
200940,24.08.21 20:40,1543,1,LS,NE,24.08.21 22:15
200941,24.08.21 21:43,1543,1,LS,YV,24.08.21 22:15
200942,24.08.21 21:50,1543,1,LS,YV,24.08.21 22:15
200943,24.08.21 23:02,1545,1,LS,NE,24.08.21 23:15
200944,24.08.21 23:02,1545,1,LS,NE,24.08.21 23:15
200945,24.08.21 06:45,1610,1,BS,DMT,24.08.21 07:03
200946,24.08.21 07:50,1610,1,MOU,BI,24.08.21 07:53
200947,23.08.21 22:07,1612,2,GN,BI,24.08.21 09:01
200948,24.08.21 08:56,1613,1,BI,GN,24.08.21 08:49
200949,24.08.21 09:24,1614,1,MOU,GN,24.08.21 09:53
200950,23.08.21 21:32,1615,1,BI,DMT,24.08.21 09:49
200951,24.08.21 09:30,1617,1,BI,BS,24.08.21 10:49
200952,23.08.21 17:52,1619,3,BI,BS,24.08.21 11:49
200953,24.08.21 12:28,1620,1,DMT,BI,24.08.21 12:42
200954,22.06.21 13:05,1626,2,BS,BI,24.08.21 15:03
200955,24.08.21 14:19,1627,1,BI,LFN,24.08.21 15:49
200956,24.08.21 14:19,1627,1,BI,LFN,24.08.21 15:49
200957,24.08.21 14:46,1627,1,MOU,BS,24.08.21 16:09
200958,24.08.21 17:19,1629,1,DMT,BS,24.08.21 17:23
200959,24.08.21 15:42,1631,1,BI,BS,24.08.21 17:49
200960,24.08.21 15:44,1631,1,BI,BS,24.08.21 17:49
200961,24.08.21 16:55,1632,2,BS,BI,24.08.21 18:03
200962,04.08.21 19:24,1634,1,BS,BI,24.08.21 19:03
200963,24.08.21 18:27,1634,1,BS,DMT,24.08.21 19:03
200964,11.08.21 16:28,1635,1,BI,BS,24.08.21 19:49
200965,24.08.21 23:14,505,1,W,SG,25.08.21 06:29
200966,24.08.21 23:55,508,1,ZUE,GE,25.08.21 06:04
200967,25.08.21 02:23,508,1,YV,GE,25.08.21 07:54
200968,25.08.21 05:53,508,1,AA,SO,25.08.21 06:30
200969,23.08.21 15:11,509,1,ZUE,SG,25.08.21 08:03
200970,23.08.21 15:22,509,1,AA,SG,25.08.21 07:31
200971,23.08.21 15:50,509,1,OL,SG,25.08.21 07:20
200972,24.08.21 12:09,509,1,GS,ZUE,25.08.21 06:53
200973,24.08.21 21:51,509,1,BI,OL,25.08.21 06:44
200974,25.08.21 06:16,509,1,SO,OL,25.08.21 07:02
200975,23.08.21 18:57,509,1,ZUE,SG,25.08.21 08:03
200976,25.08.21 06:53,510,1,AA,BI,25.08.21 07:30
200977,25.08.21 06:56,510,1,OL,BI,25.08.21 07:41
200978,10.08.21 11:18,511,1,YV,SO,25.08.21 07:07
200979,10.08.21 11:41,511,1,YV,SO,25.08.21 07:07
200980,21.08.21 09:04,511,1,GE,YV,25.08.21 06:12
200981,25.08.21 07:55,511,1,SO,OL,25.08.21 08:01
200982,25.08.21 07:26,512,1,ZFH,BI,25.08.21 07:48
200983,29.07.21 14:08,513,2,GE,BI,25.08.21 07:15
200984,25.08.21 07:13,513,1,GE,OL,25.08.21 07:15
200985,24.08.21 14:01,514,1,BI,GE,25.08.21 10:16
200986,24.08.21 17:41,514,1,ZUE,BI,25.08.21 09:04
200987,24.08.21 17:42,514,1,ZUE,BI,25.08.21 09:04
200988,24.08.21 19:25,514,1,BI,GE,25.08.21 10:16
200989,25.08.21 07:55,514,1,SG,ZUE,25.08.21 07:58
200990,21.08.21 12:06,515,1,GEAP,BI,25.08.21 08:05
200991,15.07.21 12:12,516,1,BI,GE,25.08.21 11:16
200992,24.08.21 17:37,516,1,SG,ZUE,25.08.21 08:58
200993,24.08.21 21:20,516,1,SG,GE,25.08.21 08:58
200994,24.08.21 21:21,516,1,SG,GE,25.08.21 08:58
200995,25.08.21 09:04,516,1,ZUE,OL,25.08.21 10:04
200996,25.08.21 01:25,516,1,ZUE,GE,25.08.21 10:04
200997,25.08.21 08:21,516,1,SG,W,25.08.21 08:58
200998,25.08.21 09:03,516,2,BI,MOR,25.08.21 11:16
200999,24.08.21 11:54,517,1,GE,ZUE,25.08.21 09:15
201000,24.08.21 17:52,517,1,GE,BI,25.08.21 09:15
201001,25.08.21 10:23,517,1,NE,BI,25.08.21 10:27
201002,21.08.21 13:40,517,2,GE,BI,25.08.21 09:15
201003,24.08.21 21:39,518,1,YV,GE,25.08.21 12:54
201004,25.08.21 10:37,518,1,BI,GE,25.08.21 12:16
201005,25.08.21 10:53,518,1,ZUE,SO,25.08.21 11:04
201006,24.08.21 20:02,519,2,GE,BI,25.08.21 10:15
201007,24.08.21 23:22,519,1,GE,BI,25.08.21 10:15
201008,25.08.21 10:03,519,1,SO,ZUE,25.08.21 12:01
201009,25.08.21 12:42,519,1,AA,ZUE,25.08.21 12:31
201010,25.08.21 09:50,519,2,GE,BI,25.08.21 10:15
201011,22.06.21 12:13,520,1,OL,GE,25.08.21 12:41
201012,23.08.21 11:03,520,1,OL,GE,25.08.21 12:41
201013,23.08.21 11:03,520,1,OL,GE,25.08.21 12:41
201014,23.08.21 11:03,520,1,OL,GE,25.08.21 12:41
201015,25.08.21 12:30,520,1,AA,BI,25.08.21 12:30
201016,15.08.21 19:05,521,1,GE,OL,25.08.21 11:15
201017,25.08.21 11:06,521,1,GE,BI,25.08.21 11:15
201018,25.08.21 12:19,521,1,ZUE,SG,25.08.21 14:03
201019,25.08.21 14:07,521,1,W,SG,25.08.21 14:29
201020,25.08.21 12:02,522,1,OL,NE,25.08.21 13:41
201021,25.08.21 15:17,522,1,MOR,GE,25.08.21 15:18
201022,25.08.21 11:45,523,1,GE,ZUE,25.08.21 12:15
201023,25.08.21 12:51,523,1,SO,AA,25.08.21 14:01
201024,25.08.21 13:06,523,1,NE,SO,25.08.21 13:27
201025,25.08.21 13:09,523,1,NE,SO,25.08.21 13:27
201026,25.08.21 13:13,523,2,BI,ZUE,25.08.21 13:46
201027,25.08.21 13:23,523,1,BI,ZUE,25.08.21 13:46
201028,25.05.21 15:01,524,3,OL,GE,25.08.21 14:41
201029,02.06.21 08:00,524,2,OL,GE,25.08.21 14:41
201030,17.08.21 11:50,524,1,OL,GE,25.08.21 14:41
201031,24.08.21 14:37,525,1,GE,NE,25.08.21 13:15
201032,25.08.21 13:18,525,1,GE,SG,25.08.21 13:15
201033,25.08.21 13:52,525,1,NE,ZUE,25.08.21 14:27
201034,25.08.21 14:10,525,1,NE,BI,25.08.21 14:27
201035,25.08.21 14:50,526,3,OL,GE,25.08.21 15:41
201036,25.08.21 16:08,526,1,BI,NE,25.08.21 16:16
201037,25.08.21 16:10,526,1,BI,NE,25.08.21 16:16
201038,25.08.21 16:29,526,1,NE,MOR,25.08.21 16:34
201039,25.08.21 16:59,526,1,MOR,GE,25.08.21 17:18
201040,10.08.21 11:50,527,2,GE,OL,25.08.21 14:15
201041,25.08.21 12:47,527,1,GE,ZUE,25.08.21 14:15
201042,25.08.21 13:01,527,1,SO,AA,25.08.21 16:01
201043,25.08.21 15:00,527,1,BI,ZUE,25.08.21 15:46
201044,25.08.21 15:02,527,1,BI,ZUE,25.08.21 15:46
201045,25.08.21 15:11,527,1,BI,ZUE,25.08.21 15:46
201046,25.08.21 15:21,527,1,BI,ZUE,25.08.21 15:46
201047,25.08.21 15:27,527,1,BI,AA,25.08.21 15:46
201048,25.08.21 13:27,528,1,YV,GE,25.08.21 17:54
201049,25.08.21 15:30,528,1,ZUE,SO,25.08.21 16:04
201050,25.08.21 16:05,528,1,BI,YV,25.08.21 17:16
201051,25.08.21 16:08,528,1,BI,YV,25.08.21 17:16
201052,25.08.21 16:48,528,1,BI,NE,25.08.21 17:16
201053,25.08.21 17:12,528,1,NE,YV,25.08.21 17:34
201054,25.08.21 18:05,528,1,MOR,GE,25.08.21 18:18
201055,25.08.21 16:48,528,1,BI,GE,25.08.21 17:16
201056,23.08.21 07:18,529,1,OL,ZUE,25.08.21 17:20
201057,23.08.21 17:30,529,1,OL,ZUE,25.08.21 17:20
201058,23.08.21 17:31,529,1,OL,ZUE,25.08.21 17:20
201059,25.08.21 15:06,529,1,GE,ZUE,25.08.21 15:15
201060,25.08.21 15:06,529,1,GE,ZUE,25.08.21 15:15
201061,25.08.21 16:15,529,1,AA,ZUE,25.08.21 17:31
201062,24.08.21 17:40,530,1,ZUE,YV,25.08.21 17:04
201063,25.08.21 13:45,530,1,BI,GE,25.08.21 18:16
201064,25.08.21 16:46,530,1,YV,GE,25.08.21 18:54
201065,25.08.21 17:55,530,1,SO,BI,25.08.21 17:58
201066,07.08.21 14:54,531,1,GE,ZUE,25.08.21 16:15
201067,25.08.21 15:34,531,3,MOR,BI,25.08.21 16:42
201068,25.08.21 16:50,532,1,SG,ZUE,25.08.21 16:58
201069,25.08.21 17:55,532,1,ZUE,OL,25.08.21 18:04
201070,25.08.21 19:35,532,1,NE,YV,25.08.21 19:34
201071,24.08.21 22:16,533,1,GE,ZUE,25.08.21 17:15
201072,25.08.21 15:44,533,1,YV,BI,25.08.21 18:07
201073,25.08.21 15:45,534,1,ZUE,OL,25.08.21 19:04
201074,25.08.21 18:50,534,1,ZUE,BI,25.08.21 19:04
201075,25.08.21 18:38,537,1,GE,MOR,25.08.21 19:15
201076,25.08.21 19:07,537,1,GE,MOR,25.08.21 19:15
201077,25.08.21 19:45,537,1,BI,ZUE,25.08.21 20:46
201078,25.08.21 19:45,537,1,YV,BI,25.08.21 20:07
201079,25.08.21 19:54,537,1,BI,SO,25.08.21 20:46
201080,25.08.21 20:32,537,1,BI,AA,25.08.21 20:46
201081,25.08.21 20:27,538,1,ZUE,BI,25.08.21 21:04
201082,25.08.21 20:48,538,1,ZUE,AA,25.08.21 21:04
201083,25.08.21 19:29,539,1,GE,NE,25.08.21 20:15
201084,25.08.21 21:10,540,1,ZUE,LS,25.08.21 22:04
201085,25.08.21 21:45,540,1,ZUE,AA,25.08.21 22:04
201086,25.08.21 22:07,540,1,OL,SO,25.08.21 22:41
201087,24.08.21 21:53,659,1,GD,BEL,25.08.21 06:49
201088,23.08.21 13:04,663,1,BS,FL,25.08.21 07:03
201089,24.08.21 09:20,663,1,GD,BEL,25.08.21 08:49
201090,24.08.21 09:22,663,1,OL,FL,25.08.21 07:30
201091,24.08.21 12:00,663,1,LZ,LG,25.08.21 08:19
201092,25.08.21 06:52,663,1,OL,LZ,25.08.21 07:30
201093,25.08.21 07:12,663,1,BS,OL,25.08.21 07:03
201094,24.08.21 12:01,663,1,LZ,LG,25.08.21 08:19
201095,25.08.21 07:07,663,1,OL,GD,25.08.21 07:30
